Anti Pop,0.4,0.5,0.7,0.8
Canciones del Recuerdo,0.2,0.3,0.8,0.9
Rock Your Body,0.3,0.5,0.8,1
Fitness Araby,0.4,0.5,0.6,0.6
Country's Greatest Hits_  The '40's,0.1,0.4,0.5,0.7
Life Sucks,0.2,0.7,1,1
Tomorrow's Hits,0,0.4,0.6,0.7
Latin Party Anthems,0.2,0.4,0.6,0.8
Cumbia Anthems,0.5,0.5,0.6,0.7
Certified Gold,0.2,0.6,0.7,0.7
Mellow Pop,0,0.4,0.6,0.9
Now Hear This,0.3,0.3,0.7,0.8
Exitos USA,0.4,0.6,0.7,0.9
Hit Rewind,0.3,0.6,0.6,0.8
90's Hip-Hop Don't Stop,0.3,0.5,0.7,0.8
Global Viral 50,0.4,0.6,0.7,0.9
Vibras,0,0.6,0.8,0.9
Straight Off The Porch,0.1,0.3,0.3,0.3
Urban Poet,0,0.3,0.4,0.4
Fiesta 90era,0,0,0.2,0.3
All Out 50s,0.1,0.1,0.5,0.7
Persian Essentials,0.1,0.2,0.2,0.2
United States Viral 50,0.1,0.3,0.6,0.6
Endorphin Rush,0.2,0.3,0.6,0.7
Born To Run 150 BPM,0.1,0.3,0.3,0.4
Trap Instrumental Beats,0.1,0.1,0.1,0.1
Fresh & Chill,0.4,0.6,0.6,0.6
Bodega Sounds,0.3,0.3,0.6,0.6
Drifting Apart,0.1,0.3,0.4,0.4
Just Get Going! 155 BPM,0.2,0.3,0.3,0.3
Power Workout,0,0.2,0.2,0.3
Confidence Boost,0,0.3,0.3,0.3
Latin Jazz,0.1,0.1,0.3,0.3
Bachata Classics,0.2,0.2,0.2,0.2
Hype Rhythm,0.1,0.1,0.5,0.5
La Barberia,0.4,0.4,0.4,0.5
Rock This,0.4,0.6,0.7,0.7
100% LatinX,0,0.3,0.3,0.3
50 Latin Classics,0.4,0.6,0.6,0.6
Autumn Acoustic,0.6,0.9,0.9,1
Acoustic Hits_ Oldies but Goodies,0.1,0.4,0.4,0.8
Clinically Cold,0.3,0.4,0.5,0.5
Boleros,0.2,0.4,0.4,0.5
Rep The Set,0.1,0.2,0.2,0.2
70s & 80s Acoustic,0,0.6,0.6,0.6
Mellow Styles,0.2,0.4,0.4,0.5
Throwback Workout,0,0.1,0.1,0.1
Hype,0,0.1,0.2,0.3
Beats & Rhymes,0.1,0.1,0.1,0.1
90s Rock Anthems,0.3,0.4,0.6,0.6
No Wahala,0.4,0.6,0.7,0.7
Viva Latino,0.5,0.9,0.9,1
Sawa,0.5,0.7,0.7,1
Calm Vibes,0.1,0.3,0.3,0.4
Throwback_ Latin Explosion,0.3,0.6,0.6,0.7
The Piano Lounge,0.1,0.8,0.9,1
HIIT-Hop,0.3,0.8,0.8,0.8
Tear Drop,0.2,0.4,0.4,0.4
El Bloque,0.3,0.6,0.7,0.8
Today's Top Hits,0.3,0.7,0.7,0.7
I Love My '80s Hip-Hop,0.4,0.4,0.4,0.5
Raw Beats,0.1,0.5,0.6,0.8
Latin Cardio,0.3,0.5,0.5,0.7
Happy Hits!,0,0.4,0.7,0.8
Footwork Fever,0.3,0.4,0.6,0.7
Tender,0.2,0.4,0.5,0.6
Beats n' Bars,0.4,0.6,0.7,0.8
Global X,0.5,0.6,0.6,0.9
LADY GAGA  JOANNE,0.4,0.7,0.8,0.8
Mambo Classics,0.7,1,1,1
Mind Right,0.5,0.7,0.7,0.7
Global Top 50,0.5,0.6,0.8,0.8
Hip Hop Made Me,0.4,0.5,0.6,0.7
Lounge - Soft House,0.5,0.7,0.7,0.7
ThrowbackThursday,0.4,0.5,0.7,0.7
Radio 1 Playlist (BBC),0.4,0.4,0.7,0.8
Powerwalk!,0.4,0.4,0.6,0.7
Sad Beats,0.5,0.6,0.8,0.9
Fresh Finds,0.4,0.6,0.6,0.7
Chicano Fly Zone,0.5,0.6,0.8,0.9
Beast Mode,0.3,0.4,0.7,0.7
State of Mind,0.3,0.4,0.5,0.6
Happy Beats,0.4,0.8,0.9,0.9
A1 Hip-Hop,0.6,0.6,1,1
Para Entrenar,0.4,0.5,0.5,0.5
Hella Good New Millenia Hits,0.5,0.8,0.9,0.9
Pop Warmup 130 BPM,0.5,0.6,0.7,0.9
80s Love Songs,0.1,0.4,0.4,0.4
Workout Twerkout,0.2,0.3,0.4,0.5
Fantastic K-Workout,0.3,0.6,0.6,0.6
Lowkey Flex,0.4,0.5,0.7,0.8
Pumped Pop,0,0.6,0.6,0.7
Doo-Wop Dee Doo,0.3,0.5,0.5,0.5
,0.34,0.477826087,0.610869565,0.717391304
